Timestamp,Event Type,Alert Type,Floor,Apartment,Content,Status
2025-10-13 15:48:33,REGISTER,N/A,20,2009,"Registration sent",OK
2025-10-13 15:54:05,ALERT_RECEIVED,N/A,20,2009,"Khẩn cấp khác: Đóng tiền điện vào ngày 19 hàng tháng !!!!!",OK
2025-10-13 15:54:05,ACK_SENT,N/A,20,2009,"Alert ID: 1760345645724-249",OK
